gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Fibro	Mac
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC090855C8E	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EC380922	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0755598EE	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0988E0218	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC00756BB93	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC06525B099	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC095A2C115	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb5 complex	CPI-SC0847A64D2	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb6 complex	CPI-SC04AED00CE	0.843	1.241
ITGAV	P06756	True	ITAV_HUMAN	aVb6 complex	CPI-SC0E60FEE99	0.843	1.241
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EC380922	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC00756BB93	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC06525B099	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC095A2C115	0.024	0.028
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.024	0.028
ITGB5	P18084	True	ITB5_HUMAN	aVb5 complex	CPI-SC0847A64D2	0.883	0.568
ITGB6	P18564	True	ITB6_HUMAN	aVb6 complex	CPI-SC04AED00CE	0.342	0.639
ITGB6	P18564	True	ITB6_HUMAN	aVb6 complex	CPI-SC0E60FEE99	0.342	0.639
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08CC8F9D3	0.037	0.07
BMP7	P18075	False	BMP7_HUMAN		CPI-CS046B3C139	0.037	0.07
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0288D901D	0.037	0.07
BMP7	P18075	False	BMP7_HUMAN		CPI-CS05EAF93CC	0.037	0.07
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08109C435	0.037	0.07
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0D35E69F6	0.037	0.07
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0C99F8D96	0.037	0.07
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0DF85303A	0.037	0.07
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08A853007	0.037	0.07
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.0	0.008
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0EC80CA59	0.0	0.008
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0FCC00896	0.0	0.008
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.0	0.008
BMP5	P22003	False	BMP5_HUMAN		CPI-CS02C93975C	0.0	0.008
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.0	0.008
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.0	0.008
BMP5	P22003	False	BMP5_HUMAN		CPI-CS01A4D7E2F	0.0	0.008
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0BEC40E19	0.0	0.008
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.723	0.627
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0FFBA02F8	0.723	0.627
BMP6	P22004	False	BMP6_HUMAN		CPI-CS02AEFFE28	0.723	0.627
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.723	0.627
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0EF793D6A	0.723	0.627
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.723	0.627
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.723	0.627
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0921BB754	0.723	0.627
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C0D60519	0.723	0.627
INHBA	P08476	False	INHBA_HUMAN		CPI-CS091BF99D0	0.063	0.03
INHBA	P08476	False	INHBA_HUMAN		CPI-CS04DD927C9	0.063	0.03
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0533A30DC	0.063	0.03
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0C159B54D	0.063	0.03
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0924060DB	0.063	0.03
INHBB	P09529	False	INHBB_HUMAN		CPI-CS073233FCC	0.03	0.014
INHBB	P09529	False	INHBB_HUMAN		CPI-CS048465560	0.03	0.014
INHBB	P09529	False	INHBB_HUMAN		CPI-CS02899BF8B	0.03	0.014
INHBB	P09529	False	INHBB_HUMAN		CPI-CS085EF890A	0.03	0.014
INHBB	P09529	False	INHBB_HUMAN		CPI-CS007ADC2D1	0.03	0.014
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.056	0.026
BMP2	P12643	False	BMP2_HUMAN		CPI-CS028ACED72	0.056	0.026
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.056	0.026
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.056	0.026
BMP2	P12643	False	BMP2_HUMAN		CPI-CS08A043594	0.056	0.026
BMP2	P12643	False	BMP2_HUMAN		CPI-CS058910188	0.056	0.026
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.263	0.178
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0107C51C6	0.263	0.178
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.263	0.178
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.263	0.178
BMP4	P12644	False	BMP4_HUMAN		CPI-CS02957B1BF	0.263	0.178
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E997FABD	0.263	0.178
GDF5	P43026	False	GDF5_HUMAN		CPI-CS09CECD20D	0.003	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0700FDD27	0.003	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0DAA66443	0.003	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS036BF2AC7	0.003	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS069E2161D	0.003	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS089A36491	0.003	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0B9A4CA4D	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0C623F17A	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS04C402DFB	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0546460D1	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0D9226707	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS027F8BD7E	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0CFA0E4C5	0.002	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS027D7A724	0.002	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS05789C9A0	0.002	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0E5078EDE	0.002	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0BDA0D08C	0.002	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS055E15573	0.002	0.0
BMP15	O95972	False	BMP15_HUMAN		CPI-CS0A8F7D89F	0.0	0.0
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	1.008	0.655
GDF11	O95390	False	GDF11_HUMAN		CPI-CS04F78ACD6	0.054	0.019
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0384572FE	0.054	0.019
BMP3	P12645	False	BMP3_HUMAN		CPI-CS0C8F1E01F	0.009	0.033
GDF1	P27539	False	GDF1_HUMAN		CPI-CS0E7C1314F	0.009	0.0
GDF10	P55107	False	GDF10_HUMAN		CPI-CS06C0EEFCB	0.041	0.064
GDF3	Q9NR23	False	GDF3_HUMAN		CPI-CS0B2F2EF5D	0.0	0.0
CLCF1	Q9UBD9	False	CLCF1_HUMAN		CPI-CS0EB5F7B6F	0.047	0.052
VEGFA	P15692	False	VEGFA_HUMAN		CPI-CS067298D94	0.355	0.599
PGF	P49763	False	PLGF_HUMAN		CPI-CS073D36B1D	0.0	0.009
VEGFB	P49765	False	VEGFB_HUMAN		CPI-CS077F1340A	0.07	0.096
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0E5D1ECCE	0.252	0.057
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0D238C22B	0.252	0.057
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AA769F5B	0.252	0.057
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AB19226A	0.252	0.057
ALB	P02768	False	ALBU_HUMAN		CPI-CS0C9EE65C2	0.002	0.0
IL1A	P01583	False	IL1A_HUMAN		CPI-CS06072FF4E	0.005	0.024
IL1B	P01584	False	IL1B_HUMAN		CPI-CS05426BFFA	0.017	0.08
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS0DEBE7B69	0.0	0.014
IL4	P05112	False	IL4_HUMAN		CPI-CS00BF6CD40	0.006	0.0
IL17F	Q96PD4	False	IL17F_HUMAN		CPI-CS0558AB6A5	0.0	0.0
IL33	O95760	False	IL33_HUMAN		CPI-CS0C59AF029	0.336	0.109
IL36G	Q9NZH8	False	IL36G_HUMAN		CPI-CS0D9B5AB86	0.003	0.0
IL36RN	Q9UBH0	False	I36RA_HUMAN		CPI-CS04BB8F1EC	0.0	0.0
IL36A	Q9UHA7	False	IL36A_HUMAN		CPI-CS0F6472748	0.003	0.011
IL6	P05231	False	IL6_HUMAN		CPI-CS063AE1C91	0.006	0.0
OSM	P13725	False	ONCM_HUMAN		CPI-CS0E661878B	0.003	0.0
OSM	P13725	False	ONCM_HUMAN		CPI-CS06D50EBF8	0.003	0.0
LIF	P15018	False	LIF_HUMAN		CPI-CS07B61574B	0.009	0.016
AMH	P03971	False	MIS_HUMAN		CPI-CS07557A266	0.0	0.003
AMH	P03971	False	MIS_HUMAN		CPI-CS0F670E8BC	0.0	0.003
AMH	P03971	False	MIS_HUMAN		CPI-CS0D4BB4458	0.0	0.003
PDGFD	Q9GZP0	False	PDGFD_HUMAN		CPI-CS0BAF97962	0.796	0.859
SEMA6D	Q8NFY4	False	SEM6D_HUMAN		CPI-CS0C57A3081	0.314	0.205
